Time (s),1Hz,2Hz,4Hz,8Hz,16Hz,32Hz,64Hz,128Hz,256Hz,512Hz,1024Hz,2048Hz,4096Hz
1.6134,-0.653737636,0.989394368,0.287427388,-0.550597301,-0.919245313,-0.723786592,0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783,0.999087398,0.085347365
1.6136,-0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979,0.886978595,-0.819232123,0.939597074
1.6138,-0.655637417,0.990111993,0.277784145,-0.533703077,-0.902675431,-0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111,-0.19478219,0.382102866,0.706217647
1.614,-0.656585756,0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985,0.958521789,-0.546394347,0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923
1.6142,-0.657533057,0.990804602,0.268112829,-0.516593106,-0.884646086,-0.824955698,0.932525625,-0.673477105,0.995679439,0.184911968,-0.363446355,-0.677184246,-0.996562611
1.6144,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002,-0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057,-0.494912793
1.6146,-0.659424544,0.991472177,0.258414416,-0.499274305,-0.865186431,-0.867696054,0.862654947,-0.872649469,0.852311701,-0.891576322,0.807537175,-0.952597784,0.579622561
1.6148,-0.660368726,0.991796572,0.253555355,-0.490538777,-0.854929979,-0.886978595,0.819232123,-0.939597074,0.643215349,-0.985001105,-0.339919998,0.639358486,0.983216719
1.615,-0.661311865,0.992114701,0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106,-0.998026728,-0.125333234,0.248689887
1.6152,-0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813,-0.219369442,-0.428052023,-0.773707538
1.6154,-0.663195009,0.992732159,0.238940224,-0.464038297,-0.822104296,-0.936108653,0.658479321,-0.99114152,-0.263266949,0.507959374,0.875093135,0.847010607,-0.900501002
1.6156,-0.664135011,0.993031482,0.234056276,-0.455109813,-0.810491703,-0.949491219,0.595888539,-0.957077023,-0.554786345,0.92315655,0.70976748,-0.999971576,0.015079073
1.6158,-0.665073965,0.993324534,0.229166413,-0.446135334,-0.798551473,-0.961338631,0.529445542,-0.89830382,-0.789384187,0.969205127,-0.477342809,0.838898632,0.91320439
1.616,-0.666011867,0.993611311,0.224270761,-0.437115767,-0.786288432,-0.971631733,0.459579861,-0.816339251,-0.942990536,0.627691361,-0.977268124,-0.414375581,0.754251381
1.6162,-0.666948719,0.993891811,0.219369442,-0.428052023,-0.773707538,-0.980353883,0.386743152,-0.71329938,-0.999845249,0.035178578,-0.070313608,-0.140279154,-0.277784145
1.6164,-0.667884517,0.994166034,0.21446258,-0.418945018,-0.760813876,-0.987490979,0.311406282,-0.591844373,-0.954114983,-0.571401292,0.937864712,0.650880225,-0.988271065
1.6166,-0.66881926,0.994433977,0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276,-0.455109813,-0.810491703,-0.949491219,0.595888539,-0.957077023,-0.554786345
1.6168,-0.669752947,0.994695638,0.204632726,-0.400604914,-0.734109222,-0.996966434,0.155193176,-0.306625755,-0.583711281,-0.947901932,-0.603931603,0.962710636,0.520890449
1.617,-0.670685577,0.994951017,0.199709981,-0.391373667,-0.720309025,-0.999289473,0.075326806,-0.150225589,-0.297041582,-0.567268949,-0.934328942,-0.666011867,0.993611311
1.6172,-0.671617147,0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842,-0.005026527,0.010052927,0.020104838,0.040201549,0.0803381,0.160156842,0.31617894
1.6174,-0.672547657,0.995442919,0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365,0.170071909,0.335188485,0.631596393,0.979350032,0.395994293,-0.727245872
1.6176,-0.673477105,0.995679439,0.184911968,-0.363446355,-0.677184246,-0.996562611,-0.165116461,0.325700171,0.615881505,0.97043069,0.468485008,-0.827786256,-0.928848352
1.6178,-0.674405489,0.995909669,0.179969787,-0.354062531,-0.66225396,-0.992426564,-0.243818136,0.472919883,0.833384557,0.921212569,-0.716813258,0.999617873,-0.055263862
1.618,-0.675332808,0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361,0.607930298,0.965381639,0.503623202,-0.870183755,-0.857526656,0.882291226
1.6182,-0.676259061,0.996351257,0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293,0.727245872,0.998329739,-0.115353243,0.229166413,0.446135334,0.798551473
1.6184,-0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069,-0.468485008,0.827786256,0.928848352,-0.688202639,0.998607525,0.105361595,-0.2095503
1.6186,-0.678108361,0.996767671,0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128,0.906955813,0.76406633,-0.985855979,0.330448502,-0.62377047,-0.975087448
1.6188,-0.679031406,0.996966434,0.155193176,-0.306625755,-0.583711281,-0.947901932,-0.603931603,0.962710636,0.520890449,-0.889288693,-0.813425753,0.946288695,-0.611913632
1.619,-0.679953379,0.9971589,0.150225589,-0.297041582,-0.567268949,-0.934328942,-0.666011867,0.993611311,0.224270761,-0.437115767,-0.786288432,-0.971631733,0.459579861
1.6192,-0.680874277,0.997345068,0.145254207,-0.287427388,-0.550597301,-0.919245313,-0.723786592,0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783,0.999087398
1.6194,-0.681794101,0.997524935,0.140279154,-0.277784145,-0.533703077,-0.902675431,-0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111,-0.19478219,0.382102866
1.6196,-0.682712848,0.997698502,0.135300557,-0.268112829,-0.516593106,-0.884646086,-0.824955698,0.932525625,-0.673477105,0.995679439,0.184911968,-0.363446355,-0.677184246
1.6198,-0.683630517,0.997865767,0.130318542,-0.258414416,-0.499274305,-0.865186431,-0.867696054,0.862654947,-0.872649469,0.852311701,-0.891576322,0.807537175,-0.952597784
1.62,-0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106,-0.998026728,-0.125333234
1.6202,-0.685462614,0.998181386,0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653,0.658479321,-0.99114152,-0.263266949,0.507959374,0.875093135,0.847010607
1.6204,-0.68637704,0.998329739,0.115353243,-0.229166413,-0.446135334,-0.798551473,-0.961338631,0.529445542,-0.89830382,-0.789384187,0.969205127,-0.477342809,0.838898632
1.6206,-0.687290382,0.998471785,0.110358813,-0.219369442,-0.428052023,-0.773707538,-0.980353883,0.386743152,-0.71329938,-0.999845249,0.035178578,-0.070313608,-0.140279154
1.6208,-0.688202639,0.998607525,0.105361595,-0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276,-0.455109813,-0.810491703,-0.949491219,0.595888539,-0.957077023
1.621,-0.689113808,0.998736957,0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473,0.075326806,-0.150225589,-0.297041582,-0.567268949,-0.934328942,-0.666011867
1.6212,-0.69002389,0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365,0.170071909,0.335188485,0.631596393,0.979350032,0.395994293
1.6214,-0.690932882,0.998976894,0.090354473,-0.179969787,-0.354062531,-0.66225396,-0.992426564,-0.243818136,0.472919883,0.833384557,0.921212569,-0.716813258,0.999617873
1.6216,-0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293,0.727245872,0.998329739,-0.115353243,0.229166413,0.446135334
1.6218,-0.692747591,0.999191591,0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128,0.906955813,0.76406633,-0.985855979,0.330448502,-0.62377047
1.622,-0.693653306,0.999289473,0.075326806,-0.150225589,-0.297041582,-0.567268949,-0.934328942,-0.666011867,0.993611311,0.224270761,-0.437115767,-0.786288432,-0.971631733
1.6222,-0.694557925,0.999381042,0.070313608,-0.140279154,-0.277784145,-0.533703077,-0.902675431,-0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111,-0.19478219
1.6224,-0.695461447,0.999466299,0.065298633,-0.130318542,-0.258414416,-0.499274305,-0.865186431,-0.867696054,0.862654947,-0.872649469,0.852311701,-0.891576322,0.807537175
1.6226,-0.696363871,0.999545243,0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653,0.658479321,-0.99114152,-0.263266949,0.507959374,0.875093135
1.6228,-0.697265196,0.999617873,0.055263862,-0.110358813,-0.219369442,-0.428052023,-0.773707538,-0.980353883,0.386743152,-0.71329938,-0.999845249,0.035178578,-0.070313608
1.623,-0.698165419,0.999684189,0.050244318,-0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473,0.075326806,-0.150225589,-0.297041582,-0.567268949,-0.934328942
1.6232,-0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531,-0.66225396,-0.992426564,-0.243818136,0.472919883,0.833384557,0.921212569,-0.716813258
1.6234,-0.699962557,0.999797877,0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128,0.906955813,0.76406633,-0.985855979,0.330448502
1.6236,-0.700859468,0.999845249,0.035178578,-0.070313608,-0.140279154,-0.277784145,-0.533703077,-0.902675431,-0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111
1.6238,-0.701755273,0.999886304,0.030154718,-0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653,0.658479321,-0.99114152,-0.263266949,0.507959374
1.624,-0.70264997,0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473,0.075326806,-0.150225589,-0.297041582,-0.567268949
1.6242,-0.703543557,0.999949468,0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128,0.906955813,0.76406633,-0.985855979
1.6244,-0.704436033,0.999971576,0.015079073,-0.030154718,-0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653,0.658479321,-0.99114152,-0.263266949
1.6246,-0.705327397,0.999987367,0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128,0.906955813,0.76406633
1.6248,-0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128,0.906955813
1.625,-0.707106781,1,-1.96002E-15,3.92004E-15,7.84008E-15,1.56802E-14,3.13603E-14,6.27207E-14,1.25441E-13,2.50883E-13,5.01765E-13,1.00353E-12,2.00706E-12
1.6252,-0.707994799,0.999996842,-0.005026527,0.010052927,0.020104838,0.040201549,0.0803381,0.160156842,0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813
1.6254,-0.708881699,0.999987367,-0.010052927,0.020104838,0.040201549,0.0803381,0.160156842,0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633
1.6256,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009,0.120344759,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949
1.6258,-0.71065214,0.999949468,-0.020104838,0.040201549,0.0803381,0.160156842,0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633,0.985855979
1.626,-0.711535677,0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949
1.6262,-0.712418091,0.999886304,-0.030154718,0.060282009,0.120344759,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374
1.6264,-0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111
1.6266,-0.714179543,0.999797877,-0.040201549,0.0803381,0.160156842,0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502
1.6268,-0.715058577,0.999744191,-0.045223505,0.090354473,0.179969787,0.354062531,0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258
1.627,-0.715936483,0.999684189,-0.050244318,0.100361715,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942
1.6272,-0.716813258,0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608
1.6274,-0.717688901,0.999545243,-0.060282009,0.120344759,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135
1.6276,-0.718563411,0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175
1.6278,-0.719436786,0.999381042,-0.070313608,0.140279154,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111,0.19478219
1.628,-0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733
1.6282,-0.721180126,0.999191591,-0.0803381,0.160156842,0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047
1.6284,-0.722050089,0.999087398,-0.085347365,0.170071909,0.335188485,0.631596393,0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413,-0.446135334
1.6286,-0.722918911,0.998976894,-0.090354473,0.179969787,0.354062531,0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258,-0.999617873
1.6288,-0.723786592,0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293
1.629,-0.72465313,0.998736957,-0.100361715,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867
1.6292,-0.725518524,0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023
1.6294,-0.726382772,0.998471785,-0.110358813,0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154
1.6296,-0.727245872,0.998329739,-0.115353243,0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632
1.6298,-0.728107825,0.998181386,-0.120344759,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607
1.63,-0.728968627,0.998026728,-0.125333234,0.248689887,0.481753674,0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234
1.6302,-0.729828279,0.997865767,-0.130318542,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784
1.6304,-0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355,0.677184246
1.6306,-0.731544123,0.997524935,-0.140279154,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866
1.6308,-0.732400313,0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398
1.631,-0.733255346,0.9971589,-0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861
1.6312,-0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632
1.6314,-0.734961938,0.996767671,-0.160156842,0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448
1.6316,-0.735813493,0.996562611,-0.165116461,0.325700171,0.615881505,0.97043069,0.468485008,-0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503
1.6318,-0.736663887,0.996351257,-0.170071909,0.335188485,0.631596393,0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413,-0.446135334,-0.798551473
1.632,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755,0.857526656,-0.882291226
1.6322,-0.738361183,0.995909669,-0.179969787,0.354062531,0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258,-0.999617873,0.055263862
1.6324,-0.739208083,0.995679439,-0.184911968,0.363446355,0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069,-0.468485008,0.827786256,0.928848352
1.6326,-0.740053815,0.995442919,-0.189849477,0.372793449,0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293,0.727245872
1.6328,-0.740898379,0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894
1.633,-0.741741773,0.994951017,-0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311
1.6332,-0.742583995,0.994695638,-0.204632726,0.400604914,0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449
1.6334,-0.743425045,0.994433977,-0.2095503,0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345
1.6336,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065
1.6338,-0.745103621,0.993891811,-0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145
1.634,-0.745941145,0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381
1.6342,-0.746777491,0.993324534,-0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439
1.6344,-0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073
1.6346,-0.748446644,0.992732159,-0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002
1.6348,-0.749279449,0.992426564,-0.243818136,0.472919883,0.833384557,0.921212569,-0.716813258,0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538
1.635,-0.75011107,0.992114701,-0.248689887,0.481753674,0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887
1.6352,-0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719
1.6354,-0.751770757,0.991472177,-0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561
1.6356,-0.75259882,0.99114152,-0.263266949,0.507959374,0.875093135,0.847010607,-0.900501002,0.783172811,-0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793
1.6358,-0.753425695,0.990804602,-0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355,0.677184246,0.996562611
1.636,-0.754251381,0.990461426,-0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923
1.6362,-0.755075875,0.990111993,-0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647
1.6364,-0.755899177,0.989756307,-0.282609337,0.542177587,0.911144535,0.750941506,-0.991796572,0.253555355,-0.490538777,-0.854929979,-0.886978595,0.819232123,-0.939597074
1.6366,-0.756721285,0.989394368,-0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365
1.6368,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305,0.865186431,0.867696054
1.637,-0.758361915,0.988651745,-0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251
1.6372,-0.759180435,0.988271065,-0.301837482,0.575519197,0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787
1.6374,-0.759997755,0.987884142,-0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077
1.6376,-0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197,-0.941305697,-0.635485468
1.6378,-0.761628795,0.987091579,-0.31617894,0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936
1.638,-0.762442511,0.986685944,-0.32094361,0.607930298,0.965381639,0.503623202,-0.870183755,-0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044
1.6382,-0.763255023,0.986274077,-0.325700171,0.615881505,0.97043069,0.468485008,-0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674
1.6384,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345,0.34935714,-0.654688044
1.6386,-0.764876431,0.985431655,-0.335188485,0.631596393,0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413,-0.446135334,-0.798551473,-0.961338631
1.6388,-0.765685323,0.985001105,-0.339919998,0.639358486,0.983216719,0.358758975,-0.669752947,-0.994695638,-0.204632726,0.400604914,0.734109222,0.996966434,-0.155193176
1.639,-0.766493007,0.984564335,-0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755,0.857526656,-0.882291226,0.830595899
1.6392,-0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979
1.6394,-0.768104741,0.983672138,-0.354062531,0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813
1.6396,-0.76890879,0.983216719,-0.358758975,0.669752947,0.994695638,0.204632726,-0.400604914,-0.734109222,-0.996966434,0.155193176,-0.306625755,-0.583711281,-0.947901932
1.6398,-0.769711624,0.982755089,-0.363446355,0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069,-0.468485008,0.827786256,0.928848352,-0.688202639
1.64,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243,-0.982287251,0.368124553
1.6402,-0.771313645,0.981813208,-0.372793449,0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293,0.727245872,0.998329739
1.6404,-0.772112829,0.981332964,-0.377452926,0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531,-0.66225396,-0.992426564,-0.243818136,0.472919883
1.6406,-0.772910794,0.980846521,-0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765
1.6408,-0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437
1.641,-0.77450306,0.979855052,-0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761
1.6412,-0.77529736,0.979350032,-0.395994293,0.727245872,0.998329739,-0.115353243,0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187
1.6414,-0.776090435,0.978838826,-0.400604914,0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693
1.6416,-0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549
1.6418,-0.777672907,0.977797869,-0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655
1.642,-0.778462302,0.977268124,-0.414375581,0.754251381,0.990461426,-0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117
1.6422,-0.779250467,0.976732206,-0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482
1.6424,-0.780037402,0.976190118,-0.423503871,0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572
1.6426,-0.780823105,0.975641865,-0.428052023,0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077
1.6428,-0.781607575,0.975087448,-0.43258936,0.780037402,0.976190118,-0.423503871,0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587
1.643,-0.782390811,0.974526873,-0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426
1.6432,-0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177
1.6434,-0.783953574,0.973387258,-0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921
1.6436,-0.7847331,0.972808227,-0.450628266,0.804562244,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313
1.6438,-0.785511386,0.97222305,-0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718
1.644,-0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424
1.6442,-0.787064236,0.971034278,-0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002,-0.783172811
1.6444,-0.787838798,0.97043069,-0.468485008,0.827786256,0.928848352,-0.688202639,0.998607525,0.105361595,-0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276
